fecha_divorcio,sexo_1,sexo_2,fecha_matrimonio,tiempo_transcurrido,anios_matrimonio,anio_divorcio,anio_matrimonio,mes_divorcio,tipo_pareja
2020-01-07,Masculino,"F""",2016-03-18,1390 days,3.8,2020,2016.0,1,dif sexo
2020-11-02,Masculino,"F""",2016-03-17,1691 days,4.6,2020,2016.0,11,dif sexo
2020-11-05,Masculino,"F""",2016-03-31,1680 days,4.6,2020,2016.0,11,dif sexo
2020-12-10,Masculino,"F""",2016-03-30,1716 days,4.7,2020,2016.0,12,dif sexo
2020-11-25,Masculino,"F""",2016-04-01,1699 days,4.7,2020,2016.0,11,dif sexo
2020-12-19,Masculino,"F""",2016-04-05,1719 days,4.7,2020,2016.0,12,dif sexo
2020-02-14,Masculino,"F""",2016-04-06,1409 days,3.9,2020,2016.0,2,dif sexo
2020-01-02,Femenino,"M""",2016-04-08,1364 days,3.7,2020,2016.0,1,dif sexo
2020-10-28,Masculino,"F""",2016-04-08,1664 days,4.6,2020,2016.0,10,dif sexo
2020-10-28,Masculino,"F""",2016-04-08,1664 days,4.6,2020,2016.0,10,dif sexo
2020-03-16,Masculino,"F""",2016-04-12,1434 days,3.9,2020,2016.0,3,dif sexo
2020-12-21,Masculino,"F""",2016-04-13,1713 days,4.7,2020,2016.0,12,dif sexo
2020-01-31,Masculino,"F""",2016-04-12,1389 days,3.8,2020,2016.0,1,dif sexo
2020-08-12,Femenino,"F""",2016-04-13,1582 days,4.3,2020,2016.0,8,dif sexo
2020-03-09,Femenino,"M""",2016-04-15,1424 days,3.9,2020,2016.0,3,dif sexo
2020-03-10,Masculino,"F""",2016-04-15,1425 days,3.9,2020,2016.0,3,dif sexo
2020-02-07,Masculino,"F""",2016-04-15,1393 days,3.8,2020,2016.0,2,dif sexo
2020-02-04,Masculino,"F""",2016-04-15,1390 days,3.8,2020,2016.0,2,dif sexo
2020-01-17,Masculino,"F""",2016-04-21,1366 days,3.7,2020,2016.0,1,dif sexo
2020-09-15,Masculino,"F""",2016-04-19,1610 days,4.4,2020,2016.0,9,dif sexo
2020-11-18,Femenino,"M""",2016-04-26,1667 days,4.6,2020,2016.0,11,dif sexo
2020-12-01,Masculino,"F""",2016-04-29,1677 days,4.6,2020,2016.0,12,dif sexo
2020-02-17,Masculino,"F""",2016-05-02,1386 days,3.8,2020,2016.0,2,dif sexo
2020-09-08,Masculino,"F""",2016-05-06,1586 days,4.3,2020,2016.0,9,dif sexo
2020-12-28,Masculino,"F""",2016-05-04,1699 days,4.7,2020,2016.0,12,dif sexo
2020-12-01,Masculino,"F""",2016-05-06,1670 days,4.6,2020,2016.0,12,dif sexo
2020-08-11,Masculino,"F""",2016-05-13,1551 days,4.2,2020,2016.0,8,dif sexo
2020-12-09,Masculino,"F""",2016-05-20,1664 days,4.6,2020,2016.0,12,dif sexo
2020-12-29,Masculino,"F""",2016-05-20,1684 days,4.6,2020,2016.0,12,dif sexo
2020-08-07,Masculino,"F""",2016-05-24,1536 days,4.2,2020,2016.0,8,dif sexo
2020-12-02,Masculino,"F""",2016-06-03,1643 days,4.5,2020,2016.0,12,dif sexo
2020-03-13,Masculino,"F""",2016-06-23,1359 days,3.7,2020,2016.0,3,dif sexo
2020-11-09,Masculino,"F""",2016-06-22,1601 days,4.4,2020,2016.0,11,dif sexo
2020-11-13,Masculino,"F""",2016-07-07,1590 days,4.4,2020,2016.0,11,dif sexo
2020-09-17,Masculino,"F""",2016-07-20,1520 days,4.2,2020,2016.0,9,dif sexo
2020-11-19,Masculino,"F""",2016-07-21,1582 days,4.3,2020,2016.0,11,dif sexo
2020-11-07,Masculino,"F""",2016-07-22,1569 days,4.3,2020,2016.0,11,dif sexo
2020-11-18,Masculino,"F""",2016-08-12,1559 days,4.3,2020,2016.0,11,dif sexo
2020-12-28,Masculino,"F""",2016-08-19,1592 days,4.4,2020,2016.0,12,dif sexo
2020-11-04,Masculino,"F""",2016-08-19,1538 days,4.2,2020,2016.0,11,dif sexo
2020-12-21,Masculino,"F""",2016-08-25,1579 days,4.3,2020,2016.0,12,dif sexo
2020-11-19,Masculino,"F""",2016-08-29,1543 days,4.2,2020,2016.0,11,dif sexo
2020-03-04,Masculino,"F""",2016-09-07,1274 days,3.5,2020,2016.0,3,dif sexo
2020-03-17,Masculino,"F""",2016-09-09,1285 days,3.5,2020,2016.0,3,dif sexo
2020-02-18,Masculino,"F""",2016-09-09,1257 days,3.4,2020,2016.0,2,dif sexo
2020-12-23,Masculino,"F""",2016-09-12,1563 days,4.3,2020,2016.0,12,dif sexo
2020-11-26,Masculino,"F""",2016-09-16,1532 days,4.2,2020,2016.0,11,dif sexo
2020-09-07,Masculino,"F""",2016-09-20,1448 days,4.0,2020,2016.0,9,dif sexo
2020-01-08,Masculino,"F""",2016-09-21,1204 days,3.3,2020,2016.0,1,dif sexo
2020-11-19,Femenino,"M""",2016-09-22,1519 days,4.2,2020,2016.0,11,dif sexo
2020-02-14,Masculino,"F""",2016-09-30,1232 days,3.4,2020,2016.0,2,dif sexo
2020-08-13,Masculino,"F""",2016-10-07,1406 days,3.8,2020,2016.0,8,dif sexo
2020-11-26,Femenino,"M""",2016-10-07,1511 days,4.1,2020,2016.0,11,dif sexo
2020-11-30,Femenino,"M""",2016-10-13,1509 days,4.1,2020,2016.0,11,dif sexo
2020-12-01,Masculino,"F""",2016-10-13,1510 days,4.1,2020,2016.0,12,dif sexo
2020-10-10,Masculino,"F""",2016-10-14,1457 days,4.0,2020,2016.0,10,dif sexo
2020-10-14,Masculino,"F""",2016-10-19,1456 days,4.0,2020,2016.0,10,dif sexo
2020-12-11,Femenino,"M""",2016-10-18,1515 days,4.1,2020,2016.0,12,dif sexo
2020-10-16,Masculino,"F""",2016-10-27,1450 days,4.0,2020,2016.0,10,dif sexo
2020-09-04,Masculino,"F""",2016-10-27,1408 days,3.9,2020,2016.0,9,dif sexo
2020-12-30,Masculino,"F""",2016-10-28,1524 days,4.2,2020,2016.0,12,dif sexo
2020-12-02,Masculino,"F""",2016-10-28,1496 days,4.1,2020,2016.0,12,dif sexo
2020-03-10,No declara,"DESCONOCIDO""",1970-08-05,18115 days,49.6,2020,1970.0,3,desconocido
2020-12-01,Masculino,"F""",2016-11-02,1490 days,4.1,2020,2016.0,12,dif sexo
2020-08-24,Masculino,"F""",2016-11-03,1390 days,3.8,2020,2016.0,8,dif sexo
2020-11-24,Masculino,"F""",2016-11-04,1481 days,4.1,2020,2016.0,11,dif sexo
2020-07-07,Masculino,"F""",2016-11-07,1338 days,3.7,2020,2016.0,7,dif sexo
2020-11-12,Masculino,"F""",2016-11-09,1464 days,4.0,2020,2016.0,11,dif sexo
2020-11-06,Femenino,"M""",2016-11-10,1457 days,4.0,2020,2016.0,11,dif sexo
2020-12-29,Femenino,"M""",2016-11-10,1510 days,4.1,2020,2016.0,12,dif sexo
2020-05-22,Masculino,"F""",2016-11-14,1285 days,3.5,2020,2016.0,5,dif sexo
2020-03-03,Masculino,"F""",2016-11-15,1204 days,3.3,2020,2016.0,3,dif sexo
2020-03-03,Masculino,"F""",2016-11-15,1204 days,3.3,2020,2016.0,3,dif sexo
2020-02-26,Masculino,"F""",2016-11-15,1198 days,3.3,2020,2016.0,2,dif sexo
2020-01-08,Masculino,"F""",2016-11-15,1149 days,3.1,2020,2016.0,1,dif sexo
2020-01-07,Masculino,"F""",2016-11-18,1145 days,3.1,2020,2016.0,1,dif sexo
2020-11-20,Masculino,"F""",2016-11-18,1463 days,4.0,2020,2016.0,11,dif sexo
2020-11-30,Masculino,"F""",2016-11-22,1469 days,4.0,2020,2016.0,11,dif sexo
2020-02-20,Masculino,"F""",2016-11-23,1184 days,3.2,2020,2016.0,2,dif sexo
2020-10-30,Masculino,"M""",2016-11-21,1439 days,3.9,2020,2016.0,10,dif sexo
2020-12-02,Femenino,"M""",2016-11-23,1470 days,4.0,2020,2016.0,12,dif sexo
2020-12-01,Masculino,"F""",2016-11-25,1467 days,4.0,2020,2016.0,12,dif sexo
2020-02-05,Masculino,"F""",2016-11-25,1167 days,3.2,2020,2016.0,2,dif sexo
2020-02-20,Femenino,"F""",2016-12-01,1176 days,3.2,2020,2016.0,2,dif sexo
2020-02-27,Masculino,"F""",2016-12-01,1183 days,3.2,2020,2016.0,2,dif sexo
2020-03-09,Masculino,"F""",2016-12-01,1194 days,3.3,2020,2016.0,3,dif sexo
2020-09-24,Femenino,"M""",2016-11-30,1394 days,3.8,2020,2016.0,9,dif sexo
2020-02-17,Masculino,"F""",2016-12-02,1172 days,3.2,2020,2016.0,2,dif sexo
2020-02-19,Masculino,"F""",2016-12-01,1175 days,3.2,2020,2016.0,2,dif sexo
2020-12-21,Masculino,"F""",2016-12-02,1480 days,4.1,2020,2016.0,12,dif sexo
2020-02-28,Masculino,"F""",2016-12-06,1179 days,3.2,2020,2016.0,2,dif sexo
2020-11-19,Femenino,"M""",2016-12-12,1438 days,3.9,2020,2016.0,11,dif sexo
2020-12-29,Masculino,"F""",2016-12-16,1474 days,4.0,2020,2016.0,12,dif sexo
2020-11-25,Masculino,"F""",2016-12-15,1441 days,3.9,2020,2016.0,11,dif sexo
2020-11-30,Masculino,"F""",2016-12-16,1445 days,4.0,2020,2016.0,11,dif sexo
2020-11-26,Masculino,"F""",2016-12-15,1442 days,3.9,2020,2016.0,11,dif sexo
2020-08-18,Masculino,"F""",2016-12-16,1341 days,3.7,2020,2016.0,8,dif sexo
2020-12-03,Masculino,"F""",2016-12-16,1448 days,4.0,2020,2016.0,12,dif sexo
2020-02-17,Masculino,"F""",2016-12-20,1154 days,3.2,2020,2016.0,2,dif sexo
2020-02-10,Femenino,"F""",2016-12-22,1145 days,3.1,2020,2016.0,2,dif sexo
2020-01-08,Masculino,"F""",2016-12-22,1112 days,3.0,2020,2016.0,1,dif sexo
2020-10-29,Femenino,"M""",2017-01-13,1385 days,3.8,2020,2017.0,10,dif sexo
2020-01-09,Femenino,"M""",2017-01-18,1086 days,3.0,2020,2017.0,1,dif sexo
2020-12-02,Masculino,"F""",2017-01-25,1407 days,3.9,2020,2017.0,12,dif sexo
2020-10-26,Masculino,"F""",2017-02-02,1362 days,3.7,2020,2017.0,10,dif sexo
2020-12-10,Masculino,"F""",2017-02-03,1406 days,3.8,2020,2017.0,12,dif sexo
2020-08-19,Femenino,"M""",2017-02-02,1294 days,3.5,2020,2017.0,8,dif sexo
2020-02-17,Masculino,"F""",2017-02-06,1106 days,3.0,2020,2017.0,2,dif sexo
2020-12-21,Masculino,"F""",2017-02-06,1414 days,3.9,2020,2017.0,12,dif sexo
2020-12-18,Masculino,"F""",2017-02-13,1404 days,3.8,2020,2017.0,12,dif sexo
2020-11-09,Masculino,"F""",2017-02-15,1363 days,3.7,2020,2017.0,11,dif sexo
2020-09-18,Masculino,"F""",2017-02-17,1309 days,3.6,2020,2017.0,9,dif sexo
2020-08-25,Masculino,"F""",2017-02-24,1278 days,3.5,2020,2017.0,8,dif sexo
2020-01-07,Masculino,"F""",2017-02-24,1047 days,2.9,2020,2017.0,1,dif sexo
2020-03-10,Masculino,"F""",2017-03-09,1097 days,3.0,2020,2017.0,3,dif sexo
2020-12-02,Masculino,"M""",2017-03-15,1358 days,3.7,2020,2017.0,12,dif sexo
2020-12-18,Femenino,"M""",2017-03-20,1369 days,3.7,2020,2017.0,12,dif sexo
2020-11-24,Femenino,"M""",2017-03-22,1343 days,3.7,2020,2017.0,11,dif sexo
2020-12-21,Masculino,"F""",2017-03-23,1369 days,3.7,2020,2017.0,12,dif sexo
2020-11-09,Masculino,"F""",2017-03-22,1328 days,3.6,2020,2017.0,11,dif sexo
2020-09-29,Masculino,"F""",2017-03-30,1279 days,3.5,2020,2017.0,9,dif sexo
2020-11-25,Masculino,"F""",2017-04-07,1328 days,3.6,2020,2017.0,11,dif sexo
2020-12-17,Masculino,"F""",2017-04-07,1350 days,3.7,2020,2017.0,12,dif sexo
2020-12-15,Masculino,"F""",2017-04-11,1344 days,3.7,2020,2017.0,12,dif sexo
2020-11-19,Masculino,"F""",2017-04-12,1317 days,3.6,2020,2017.0,11,dif sexo
2020-03-02,Masculino,"F""",2017-04-28,1039 days,2.8,2020,2017.0,3,dif sexo
2020-07-29,Masculino,"F""",2017-04-28,1188 days,3.3,2020,2017.0,7,dif sexo
2020-10-22,Masculino,"F""",2017-04-28,1273 days,3.5,2020,2017.0,10,dif sexo
2020-11-03,Masculino,"F""",2017-05-02,1281 days,3.5,2020,2017.0,11,dif sexo
2020-09-03,Femenino,"M""",2017-05-04,1218 days,3.3,2020,2017.0,9,dif sexo
2020-11-03,Masculino,"F""",2017-05-15,1268 days,3.5,2020,2017.0,11,dif sexo
2020-03-11,Femenino,"F""",2017-05-18,1028 days,2.8,2020,2017.0,3,dif sexo
2020-12-01,Femenino,"M""",2017-05-29,1282 days,3.5,2020,2017.0,12,dif sexo
2020-01-29,Femenino,"M""",2017-06-21,952 days,2.6,2020,2017.0,1,dif sexo
2020-03-05,Masculino,"F""",2017-06-27,982 days,2.7,2020,2017.0,3,dif sexo
2020-11-19,Masculino,"F""",2017-06-30,1238 days,3.4,2020,2017.0,11,dif sexo
2020-12-10,Masculino,"F""",2017-07-07,1252 days,3.4,2020,2017.0,12,dif sexo
2020-10-05,Masculino,"F""",2017-07-07,1186 days,3.2,2020,2017.0,10,dif sexo
2020-07-26,Masculino,"M""",2017-07-11,1111 days,3.0,2020,2017.0,7,dif sexo
2020-12-10,Femenino,"M""",2017-07-11,1248 days,3.4,2020,2017.0,12,dif sexo
2020-12-28,Masculino,"F""",2017-07-21,1256 days,3.4,2020,2017.0,12,dif sexo
2020-10-29,Masculino,"M""",2017-08-04,1182 days,3.2,2020,2017.0,10,dif sexo
2020-02-20,Masculino,"F""",2017-08-03,931 days,2.5,2020,2017.0,2,dif sexo
2020-01-02,Masculino,"F""",2017-08-17,868 days,2.4,2020,2017.0,1,dif sexo
2020-08-27,Masculino,"F""",2017-08-17,1106 days,3.0,2020,2017.0,8,dif sexo
2020-12-01,Masculino,"F""",2017-08-18,1201 days,3.3,2020,2017.0,12,dif sexo
2020-08-20,Masculino,"F""",2017-08-17,1099 days,3.0,2020,2017.0,8,dif sexo
2020-12-30,Femenino,"M""",2017-08-18,1230 days,3.4,2020,2017.0,12,dif sexo
2020-11-06,Masculino,"F""",2017-08-18,1176 days,3.2,2020,2017.0,11,dif sexo
2020-08-14,Masculino,"F""",2017-08-25,1085 days,3.0,2020,2017.0,8,dif sexo
2020-02-20,Masculino,"F""",2017-08-27,907 days,2.5,2020,2017.0,2,dif sexo
2020-10-01,Masculino,"F""",2017-08-31,1127 days,3.1,2020,2017.0,10,dif sexo
2020-11-10,Femenino,"M""",2017-09-13,1154 days,3.2,2020,2017.0,11,dif sexo
2020-02-10,Masculino,"F""",2017-09-15,878 days,2.4,2020,2017.0,2,dif sexo
2020-02-10,Masculino,"F""",2017-09-14,879 days,2.4,2020,2017.0,2,dif sexo
2020-10-02,Masculino,"F""",2017-09-21,1107 days,3.0,2020,2017.0,10,dif sexo
2020-12-16,Femenino,"F""",2017-09-21,1182 days,3.2,2020,2017.0,12,dif sexo
2020-11-30,Masculino,"F""",2017-09-21,1166 days,3.2,2020,2017.0,11,dif sexo
2020-10-26,Masculino,"F""",2017-09-21,1131 days,3.1,2020,2017.0,10,dif sexo
2020-01-07,Femenino,"M""",2017-09-25,834 days,2.3,2020,2017.0,1,dif sexo
2020-12-11,Masculino,"F""",2017-09-28,1170 days,3.2,2020,2017.0,12,dif sexo
2020-12-28,Masculino,"F""",2017-09-29,1186 days,3.2,2020,2017.0,12,dif sexo
2020-09-11,Masculino,"F""",2017-09-29,1078 days,3.0,2020,2017.0,9,dif sexo
2020-10-05,Masculino,"F""",2017-10-13,1088 days,3.0,2020,2017.0,10,dif sexo
2020-11-13,Masculino,"F""",2017-10-18,1122 days,3.1,2020,2017.0,11,dif sexo
2020-03-13,Masculino,"F""",2017-10-21,874 days,2.4,2020,2017.0,3,dif sexo
2020-08-03,Masculino,"F""",2017-10-24,1014 days,2.8,2020,2017.0,8,dif sexo
2020-07-16,Masculino,"F""",2017-10-24,996 days,2.7,2020,2017.0,7,dif sexo
2020-08-12,Masculino,"F""",2017-10-28,1019 days,2.8,2020,2017.0,8,dif sexo
2020-03-11,Masculino,"F""",2017-11-03,859 days,2.4,2020,2017.0,3,dif sexo
2020-10-02,Femenino,"M""",2017-11-02,1065 days,2.9,2020,2017.0,10,dif sexo
2020-02-18,Masculino,"F""",1992-12-10,9931 days,27.2,2020,1992.0,2,dif sexo
2020-10-05,Masculino,"F""",2017-11-03,1067 days,2.9,2020,2017.0,10,dif sexo
2020-03-03,Masculino,"F""",2017-11-14,840 days,2.3,2020,2017.0,3,dif sexo
2020-10-28,Masculino,"F""",2017-11-16,1077 days,2.9,2020,2017.0,10,dif sexo
2020-09-30,Masculino,"F""",2017-11-15,1050 days,2.9,2020,2017.0,9,dif sexo
2020-11-17,Masculino,"F""",2017-11-16,1097 days,3.0,2020,2017.0,11,dif sexo
2020-03-13,Masculino,"F""",2017-11-17,847 days,2.3,2020,2017.0,3,dif sexo
2020-11-10,Femenino,"M""",2017-11-17,1089 days,3.0,2020,2017.0,11,dif sexo
2020-11-18,Masculino,"F""",2017-11-22,1092 days,3.0,2020,2017.0,11,dif sexo
2020-11-06,Masculino,"F""",2017-11-21,1081 days,3.0,2020,2017.0,11,dif sexo
2020-11-09,Masculino,"F""",2017-11-23,1082 days,3.0,2020,2017.0,11,dif sexo
2020-12-02,Masculino,"F""",2017-11-23,1105 days,3.0,2020,2017.0,12,dif sexo
2020-07-30,Masculino,"F""",2017-11-23,980 days,2.7,2020,2017.0,7,dif sexo
2020-09-03,Masculino,"F""",2017-11-23,1015 days,2.8,2020,2017.0,9,dif sexo
2020-01-08,Masculino,"F""",2017-11-24,775 days,2.1,2020,2017.0,1,dif sexo
2020-07-25,Masculino,"F""",2017-11-24,974 days,2.7,2020,2017.0,7,dif sexo
2020-11-03,Masculino,"F""",2017-11-24,1075 days,2.9,2020,2017.0,11,dif sexo
2020-11-13,Masculino,"F""",2017-11-24,1085 days,3.0,2020,2017.0,11,dif sexo
2020-01-17,Masculino,"F""",2017-11-30,778 days,2.1,2020,2017.0,1,dif sexo
2020-10-29,Masculino,"F""",2017-11-30,1064 days,2.9,2020,2017.0,10,dif sexo
2020-12-04,Masculino,"F""",2017-12-04,1096 days,3.0,2020,2017.0,12,dif sexo
2020-11-10,Femenino,"F""",2017-12-07,1069 days,2.9,2020,2017.0,11,dif sexo
2020-09-17,Femenino,"M""",2017-12-07,1015 days,2.8,2020,2017.0,9,dif sexo
2020-02-20,Masculino,"F""",2000-04-25,7240 days,19.8,2020,2000.0,2,dif sexo
2020-02-20,Masculino,"F""",2000-04-25,7240 days,19.8,2020,2000.0,2,dif sexo
2020-03-09,Masculino,"F""",2017-12-14,816 days,2.2,2020,2017.0,3,dif sexo
2020-11-20,Masculino,"F""",2017-12-14,1072 days,2.9,2020,2017.0,11,dif sexo
2020-12-19,Masculino,"F""",2017-12-28,1087 days,3.0,2020,2017.0,12,dif sexo
2020-12-23,Masculino,"F""",2017-12-27,1092 days,3.0,2020,2017.0,12,dif sexo
2020-09-03,Masculino,"F""",2017-12-27,981 days,2.7,2020,2017.0,9,dif sexo
2020-11-30,Masculino,"F""",2018-01-05,1060 days,2.9,2020,2018.0,11,dif sexo
2020-07-29,Masculino,"F""",2018-01-12,929 days,2.5,2020,2018.0,7,dif sexo
2020-02-17,Masculino,"F""",2018-01-19,759 days,2.1,2020,2018.0,2,dif sexo
2020-07-25,Masculino,"F""",2018-01-26,911 days,2.5,2020,2018.0,7,dif sexo
2020-08-27,Masculino,"F""",2018-02-08,931 days,2.5,2020,2018.0,8,dif sexo
2020-02-10,Masculino,"F""",2018-02-09,731 days,2.0,2020,2018.0,2,dif sexo
2020-11-17,Masculino,"F""",2018-02-09,1012 days,2.8,2020,2018.0,11,dif sexo
2020-01-14,Masculino,"F""",2018-02-23,690 days,1.9,2020,2018.0,1,dif sexo
2020-11-30,Masculino,"F""",2018-03-07,999 days,2.7,2020,2018.0,11,dif sexo
2020-03-02,Masculino,"F""",2018-03-07,726 days,2.0,2020,2018.0,3,dif sexo
2020-08-13,Masculino,"F""",2018-03-08,889 days,2.4,2020,2018.0,8,dif sexo
2020-12-03,Masculino,"F""",2018-03-12,997 days,2.7,2020,2018.0,12,dif sexo
2020-11-24,Masculino,"F""",2018-03-19,981 days,2.7,2020,2018.0,11,dif sexo
2020-11-27,Masculino,"F""",2018-03-19,984 days,2.7,2020,2018.0,11,dif sexo
2020-02-20,Masculino,"F""",2018-03-22,700 days,1.9,2020,2018.0,2,dif sexo
2020-02-04,Masculino,"F""",1969-02-13,18618 days,51.0,2020,1969.0,2,dif sexo
2020-02-04,Masculino,"F""",1969-02-13,18618 days,51.0,2020,1969.0,2,dif sexo
2020-03-11,Masculino,"F""",1967-12-15,19080 days,52.2,2020,1967.0,3,dif sexo
2020-07-21,Femenino,"M""",2018-04-05,838 days,2.3,2020,2018.0,7,dif sexo
2020-01-16,Femenino,"M""",1970-09-22,18013 days,49.3,2020,1970.0,1,dif sexo
2020-01-10,Masculino,"F""",2018-04-06,644 days,1.8,2020,2018.0,1,dif sexo
2020-12-04,Masculino,"M""",2018-04-12,967 days,2.6,2020,2018.0,12,dif sexo
2020-01-02,Femenino,"M""",1980-11-26,14281 days,39.1,2020,1980.0,1,dif sexo
2020-11-10,No declara,"F""",1996-05-09,8951 days,24.5,2020,1996.0,11,desconocido
2020-10-26,Masculino,"F""",2018-04-16,924 days,2.5,2020,2018.0,10,dif sexo
2020-08-18,Femenino,"M""",1976-12-02,15965 days,43.7,2020,1976.0,8,dif sexo
2020-11-20,Femenino,"M""",2018-04-19,946 days,2.6,2020,2018.0,11,dif sexo
2020-11-30,Masculino,"F""",2018-04-20,955 days,2.6,2020,2018.0,11,dif sexo
2020-10-29,Masculino,"F""",1971-01-01,18199 days,49.8,2020,1971.0,10,dif sexo
2020-03-17,Masculino,"F""",2018-04-27,690 days,1.9,2020,2018.0,3,dif sexo
2020-11-13,Masculino,"F""",2018-05-04,924 days,2.5,2020,2018.0,11,dif sexo
2020-10-20,Masculino,"F""",1965-07-02,20199 days,55.3,2020,1965.0,10,dif sexo
2020-02-20,Masculino,"F""",2018-05-07,654 days,1.8,2020,2018.0,2,dif sexo
2020-12-10,Masculino,"F""",2018-05-11,944 days,2.6,2020,2018.0,12,dif sexo
2020-02-18,Masculino,"F""",2018-05-18,641 days,1.8,2020,2018.0,2,dif sexo
2020-12-15,Masculino,"F""",2018-05-21,939 days,2.6,2020,2018.0,12,dif sexo
2020-01-08,Masculino,"F""",1931-01-21,32494 days,89.0,2020,1931.0,1,dif sexo
2020-12-28,Masculino,"F""",1978-09-14,15446 days,42.3,2020,1978.0,12,dif sexo
2020-11-26,Femenino,"M""",1982-04-16,14104 days,38.6,2020,1982.0,11,dif sexo
2020-07-21,Femenino,"M""",1982-01-15,14067 days,38.5,2020,1982.0,7,dif sexo
2020-12-22,Masculino,"F""",1974-03-08,17091 days,46.8,2020,1974.0,12,dif sexo
2020-01-07,Masculino,"F""",1973-12-17,16822 days,46.1,2020,1973.0,1,dif sexo
2020-10-12,Masculino,"F""",1969-12-16,18563 days,50.8,2020,1969.0,10,dif sexo
2020-02-18,Masculino,"F""",2018-06-18,610 days,1.7,2020,2018.0,2,dif sexo
2020-11-18,Masculino,"F""",2018-06-25,877 days,2.4,2020,2018.0,11,dif sexo
2020-03-17,Femenino,"M""",2018-06-27,629 days,1.7,2020,2018.0,3,dif sexo
2020-08-20,Masculino,"F""",1974-11-07,16723 days,45.8,2020,1974.0,8,dif sexo
2020-03-13,Masculino,"F""",1980-04-17,14575 days,39.9,2020,1980.0,3,dif sexo
2020-10-28,Masculino,"F""",1980-02-21,14860 days,40.7,2020,1980.0,10,dif sexo
2020-08-13,Femenino,"M""",2018-07-13,762 days,2.1,2020,2018.0,8,dif sexo
2020-11-29,Masculino,"F""",1977-09-22,15774 days,43.2,2020,1977.0,11,dif sexo
2020-01-06,Masculino,"F""",2015-02-12,1789 days,4.9,2020,2015.0,1,dif sexo
2020-02-28,Masculino,"F""",2018-07-30,578 days,1.6,2020,2018.0,2,dif sexo
2020-03-02,Masculino,"F""",2018-08-03,577 days,1.6,2020,2018.0,3,dif sexo
2020-10-02,Masculino,"F""",1973-12-21,17087 days,46.8,2020,1973.0,10,dif sexo
2020-10-27,Masculino,"F""",2018-08-13,806 days,2.2,2020,2018.0,10,dif sexo
2020-11-02,Masculino,"F""",2018-08-10,815 days,2.2,2020,2018.0,11,dif sexo
2020-08-28,Masculino,"F""",2018-08-10,749 days,2.1,2020,2018.0,8,dif sexo
2020-02-27,Masculino,"F""",1980-12-19,14314 days,39.2,2020,1980.0,2,dif sexo
2020-12-11,Femenino,"M""",2018-09-14,819 days,2.2,2020,2018.0,12,dif sexo
2020-12-16,Femenino,"M""",1982-06-17,14062 days,38.5,2020,1982.0,12,dif sexo
2020-10-07,Masculino,"F""",2018-08-16,783 days,2.1,2020,2018.0,10,dif sexo
2020-11-19,Femenino,"M""",2018-08-16,826 days,2.3,2020,2018.0,11,dif sexo
2020-10-09,Femenino,"M""",2018-08-17,784 days,2.1,2020,2018.0,10,dif sexo
2020-03-16,Femenino,"M""",2018-08-17,577 days,1.6,2020,2018.0,3,dif sexo
2020-10-28,Masculino,"F""",2018-08-17,803 days,2.2,2020,2018.0,10,dif sexo
2020-10-28,Femenino,"M""",2018-08-17,803 days,2.2,2020,2018.0,10,dif sexo
2020-11-30,Femenino,"F""",2018-08-29,824 days,2.3,2020,2018.0,11,dif sexo
2020-11-17,Masculino,"F""",1975-01-01,16757 days,45.9,2020,1975.0,11,dif sexo
2020-08-21,Masculino,"F""",2018-08-31,721 days,2.0,2020,2018.0,8,dif sexo
2020-10-07,Masculino,"F""",1979-01-26,15230 days,41.7,2020,1979.0,10,dif sexo
2020-07-30,Masculino,"F""",1981-10-30,14153 days,38.7,2020,1981.0,7,dif sexo
2020-10-06,Masculino,"F""",2018-09-07,760 days,2.1,2020,2018.0,10,dif sexo
2020-01-08,Masculino,"F""",2018-09-07,488 days,1.3,2020,2018.0,1,dif sexo
2020-12-01,Masculino,"F""",1981-11-27,14249 days,39.0,2020,1981.0,12,dif sexo
2020-10-12,Masculino,"F""",2018-09-12,761 days,2.1,2020,2018.0,10,dif sexo
2020-11-26,Masculino,"F""",2018-09-11,807 days,2.2,2020,2018.0,11,dif sexo
2020-11-26,Femenino,"M""",2018-09-12,806 days,2.2,2020,2018.0,11,dif sexo
2020-11-13,Masculino,"F""",2018-09-14,791 days,2.2,2020,2018.0,11,dif sexo
2020-09-02,Masculino,"F""",2018-09-20,713 days,2.0,2020,2018.0,9,dif sexo
2020-02-17,Masculino,"F""",2018-09-21,514 days,1.4,2020,2018.0,2,dif sexo
2020-12-23,Femenino,"M""",2018-09-24,821 days,2.2,2020,2018.0,12,dif sexo
2020-07-29,Masculino,"F""",2018-09-28,670 days,1.8,2020,2018.0,7,dif sexo
2020-01-14,Masculino,"F""",1962-02-01,21166 days,57.9,2020,1962.0,1,dif sexo
2020-12-09,Masculino,"F""",2018-10-02,799 days,2.2,2020,2018.0,12,dif sexo
2020-01-02,Masculino,"F""",1967-07-07,19172 days,52.5,2020,1967.0,1,dif sexo
2020-09-14,Masculino,"F""",2015-04-01,1993 days,5.5,2020,2015.0,9,dif sexo
2020-10-28,Masculino,"F""",2015-04-01,2037 days,5.6,2020,2015.0,10,dif sexo
2020-11-10,Masculino,"F""",2015-04-10,2041 days,5.6,2020,2015.0,11,dif sexo
2020-10-30,Masculino,"F""",1981-12-15,14199 days,38.9,2020,1981.0,10,dif sexo
